0j 0j 0j 0j (5.400224244308653e-16-3.2806593629018203e-16j) (5.400224244308653e-16+3.2806593629018203e-16j) (9.421222464944822e-16+0j) (0.02105725535658333+0j) (0.06715450720956416+0j) (0.07534793106895697+0j) (0.10338945072424983+0j) (0.18502244712493596+0j) (0.19344079892094013+0j) (0.23545694021377006+0j) (0.286480376550545+0j) (0.3096068251630122+0j) (0.35714726500493965+0j) (0.41854562369111886+0j) (0.46845026165221454+0j) (0.49252830297718864+0j) (0.5769348173324504+0j) (0.6789218701830256+0j) (0.7123468943148158+0j) (0.7731873330718106+0j) (0.7802506661568865+0j) (0.8969329194860517+0j) (0.9999999999999984+0j) (0.9999999999999992+0j) (1.0000000000000009+0j) (1.000000000000003+0j) (1.120145847160556+0j) (1.192314540946072+0j) (1.2004949957079043+0j) (1.3052873947892278+0j) (1.3151839213343939+0j) (1.4420652510222123+0j) (1.453163914263603+0j) (1.5383556472835231+0j) (1.6646000030936683+0j) (1.774771560559826+0j) (1.851391469110242+0j) (2.0000000000000018+0j) (2.0000000000000067+0j) (2.282925894813051+0j) (2.459605575888018+0j) (2.4651447773427058+0j) (2.5608623775609107+0j) (2.5714077392984636+0j) (2.746060586858041+0j) (2.7608375809892265+0j) (2.7859217322343794+0j) (2.9999999999999885+0j) (2.999999999999997+0j) (2.9999999999999996+0j) (3.0000000000000018+0j) (3.00000000000001+0j) (3.280614247546292+0j) (3.304206419055757+0j) (3.631985053645521+0j) (3.9999999999999925+0j) (3.9999999999999942+0j) (3.9999999999999947+0j) (3.9999999999999982+0j) (3.9999999999999982+0j) (3.999999999999999+0j) (3.9999999999999996+0j) (3.9999999999999996+0j) (4.000000000000001+0j) (4.000000000000001+0j) (4.0000000000000036+0j) (4.000000000000008+0j) (4.000000000000009+0j) (4.346397709184371+0j) (4.375614554351822+0j) (4.4452884982460885+0j) (4.476751222099302+0j) (4.483126901322382+0j) (4.806472012123201+0j) (4.924682279609473+0j) (4.999999999999989+0j) (4.999999999999998+0j) (4.999999999999999+0j) (5+0j) (5.000000000000002+0j) (5.051398714834241+0j) (5.125990127127486+0j) (5.204583364620269+0j) (5.545967830967188+0j) (5.6139404502079655+0j) (5.772860510695309+0j) (5.84033563004311+0j) (5.999999999999982+0j) (5.999999999999997+0j) (5.999999999999998+0j) (6.063954138291998+0j) (6.261297883093643+0j) (6.393890306592525+0j) (6.441756634913308+0j) (6.577071377388588+0j) (6.762911074842978+0j) (6.97168076039007+0j) (7.10636740921574+0j) (7.488986868079579+0j) (7.517836813521121+0j) (7.5618308142275925+0j) (7.999999999999977+0j) (8.000000000000002+0j) (8.723888399454859+0j) (9.283076189755757+0j) (10.523072898003596+0j) (11.480747592990674+0j) (13.061588879138087+0j) (13.427083137961231+0j) 
(-1.341131798759995e-15+0j) (-1.0918865658984038e-16+0j) 0j 0j (1.302705402498455e-17+0j) (1.7105271547443719e-16+0j) (4.440892098500626e-16+0j) (5.018648712302082e-16+0j) (6.513674654710755e-16+0j) (8.193905631463555e-16-6.125055634110632e-17j) (8.193905631463555e-16+6.125055634110632e-17j) (1.1186373617014928e-15+0j) (0.05788883556152872+0j) (0.11792454977777395+0j) (0.19820735568964906+0j) (0.22381023452502083+0j) (0.28395849296644915+0j) (0.29770789109211443+0j) (0.3387629681632958+0j) (0.37495555662199764+0j) (0.4638828680523201+0j) (0.5605102024233868+0j) (0.5857864376269075+0j) (0.6137446168250913+0j) (0.666369068469518+0j) (0.9999999999999981+0j) (0.9999999999999994+0j) (1.000000000000002+0j) (1.0000000000000042+0j) (1.0000000000000056+0j) (1.000000000000009+0j) (1.081827762180758+0j) (1.15654187443684+0j) (1.1923312512725852+0j) (1.1980622641951646+0j) (1.5922178849022088+0j) (1.6806519288063013+0j) (1.7530203962825344+0j) (1.8387075694218096+0j) (1.9999999999999998+0j) (2.0000000000000004+0j) (2.143907204265216+0j) (2.2846075948198767+0j) (2.4275746429002236+0j) (2.4651660575885597+0j) (2.5549581320873758+0j) (2.999999999999998+0j) (2.9999999999999987+0j) (2.9999999999999987+0j) (3+0j) (3.0000000000000004+0j) (3.0000000000000004+0j) (3.0000000000000013+0j) (3.000000000000002+0j) (3.000000000000002+0j) (3.087226116617117+0j) (3.361875105057923+0j) (3.414213562373099+0j) (3.445041867912625+0j) (3.4913142363407763+0j) (3.863356418741272+0j) (3.999999999999994+0j) (3.999999999999997+0j) (3.999999999999997+0j) (3.9999999999999973+0j) (3.999999999999999+0j) (3.9999999999999996+0j) (3.9999999999999996+0j) (4+0j) (4.000000000000001+0j) (4.000000000000001+0j) (4.000000000000002+0j) (4.000000000000004+0j) (4.000000000000004+0j) (4.000000000000004+0j) (4.000000000000005+0j) (4.000000000000006+0j) (4.000000000000013+0j) (4.246979603717477+0j) (4.381612094086998+0j) (4.70434575138099+0j) (4.8019377358048345+0j) (4.882354672092238+0j) (4.924981669873279+0j) (5.763053406596183+0j) (5.932173433403324+0j) (5.967761080259974+0j) (5.987051210136251+0j) (6.000000000000009+0j) (6.000000000000023+0j) (6.082833608217923+0j) (6.574696879680683+0j) (6.676679277219229+0j) (7.338101978223323+0j) (7.3612625770296365+0j) (7.999999999999991+0j) (7.999999999999993+0j) (7.999999999999997+0j) (8.00000000000001+0j) (8.000000000000014+0j) (8.000000000000016+0j) (8.00000000000003+0j) (8.598220737846363+0j) (9.145961081964654+0j) (9.233748848288752+0j) (9.35696391401468+0j) (9.999999999999998+0j) (10.000000000000004+0j) (10.000000000000055+0j) (10.000000000000059+0j) (11.032292194883029+0j) (11.822802006031774+0j) (13.368075291251388+0j) 
-1.4800138409577066e-15 -6.907270604711068e-16 -4.4310252837798723e-16 -1.691761520324529e-16 0.0 0.0 2.9175435652480676e-16 5.252610368399084e-16 6.124027696709463e-16 9.159339953157541e-16 1.1352787680962751e-15 1.4607220031933616e-15 1.5046686180197188e-15 0.020251941099774063 0.057352672510528876 0.11168450879262541 0.2187840526675716 0.26960816135519605 0.27989301479656953 0.3640565242043059 0.5857864376269026 0.5864593468445818 0.6112580269813798 0.6313506281127637 0.791598317961292 0.7986233261082817 0.9590008739086938 0.9999999999999982 0.9999999999999988 1.0000000000000009 1.4738423977352442 1.4871408018093362 1.504239927854676 1.5188056959079907 1.6728201429899745 1.7937260775808939 1.8580677750492787 2.0000000000000013 2.0000000000000013 2.000000000000004 2.0000000000000053 2.000000000000007 2.0000000000000075 2.1925809709000568 2.4736800513416863 2.7064415434655364 2.893731399984976 2.9999999999999964 2.9999999999999964 2.999999999999998 3.0 3.000000000000005 3.0000000000000067 3.0000000000000107 3.0000000000000124 3.3111078174659707 3.4142135623731136 3.7877105974265253 3.9999999999999942 3.9999999999999956 3.9999999999999982 4.0 4.000000000000006 4.000000000000009 4.000000000000012 4.492142964528684 4.773940335899148 4.929561779016536 4.999999999999996 4.999999999999996 4.999999999999997 4.999999999999997 4.999999999999997 4.999999999999998 5.0 5.0 5.000000000000001 5.000000000000003 5.0000000000000036 5.0000000000000036 5.000000000000007 5.000000000000014 5.000000000000019 5.000000000000021 5.107096376725477 5.17008648662604 5.999999999999993 5.999999999999995 5.999999999999997 6.000000000000001 6.358671166879595 6.753625468097844 6.987593720677149 6.99999999999999 6.999999999999993 7.000000000000002 7.000000000000004 7.000000000000008 7.00000000000001 7.000000000000012 7.000000000000017 7.000000000000018 7.150904888201862 7.854424621835336 7.983171919319057 8.00000000000001 8.259793165741955 8.567398169684543 9.643864881061964 9.785099209417552 11.577840072225316 11.620215087806027 12.610753091400253 
-1.0911595141854343e-15 -6.293454218770089e-16 -4.1121902573197593e-16 -9.086064875325513e-17 0.0 0.0 0.0 0.0 0.0 2.0923179756580783e-16 2.738662011506288e-16 7.34655392076178e-16 1.069607304408247e-15 2.080900465301809e-15 2.5437164270679055e-15 0.06770501772168502 0.19530137480566895 0.20168528367809221 0.21284611341848841 0.25821543896891785 0.3168769480463698 0.36674464182651123 0.4586187348508887 0.49723629101080313 0.5071513617473264 0.5188056959079856 0.6507981551203067 0.7604147601100809 0.9999999999999942 0.9999999999999983 0.9999999999999992 0.9999999999999999 1.0 1.0000000000000002 1.0000000000000009 1.0000000000000033 1.000000000000004 1.0346277912536768 1.2661137394963211 1.543088860848899 1.5928237569183683 1.8220858305574223 1.9999999999999971 1.9999999999999998 2.0000000000000084 2.3052807260005124 2.3111078174659783 2.54050386333666 2.6220155648490002 2.8337861623091505 2.9999999999999942 2.999999999999996 2.999999999999997 2.999999999999997 2.9999999999999973 2.9999999999999987 3.0 3.0000000000000004 3.0000000000000004 3.0000000000000004 3.000000000000002 3.0000000000000027 3.000000000000009 3.999999999999987 3.9999999999999925 3.999999999999994 3.999999999999997 3.999999999999999 4.0 4.000000000000001 4.000000000000002 4.000000000000005 4.000000000000006 4.000000000000012 4.065943481811396 4.170086486626046 4.178493159220905 4.438125900710877 4.702144384601308 4.999999999999988 5.000000000000002 5.000000000000002 5.000000000000006 5.000000000000009 5.000000000000011 5.000000000000011 5.402608466733474 5.837665079209644 5.90785638165046 5.9596107336988755 5.999999999999979 5.999999999999995 6.000000000000007 6.00000000000001 6.000000000000027 6.1784170778816225 6.446663646130877 6.541381265149097 7.001267568620363 7.175046694420378 7.254844758808513 7.999999999999998 8.000000000000004 8.000000000000018 8.000000000000032 8.03005697423889 8.458065557941426 8.634217677289092 8.999999999999991 9.246650023244898 9.268847448121754 12.002283132680407 14.215890170960794 
-8.780337385711776e-16 0.0 0.0 0.0 0.0 1.657769409969621e-16 2.1886134026202003e-16 7.206136920145261e-16 1.3846529476761092e-15 2.2469712437006775e-15 0.012748446006147602 0.04926572223699586 0.10065058561710298 0.13143784753442975 0.17836496867863783 0.2536239471241651 0.35209529960181124 0.38359179405487354 0.4510222515547202 0.4748014166838311 0.5188056959079812 0.5220461239161754 0.6231257820604311 0.6501152622319186 0.7465129482329899 0.8232512223120381 0.962803845194632 0.9999999999999993 0.9999999999999996 1.0000000000000004 1.0000000000000007 1.000000000000003 1.0000000000000049 1.0709593981126857 1.2274456433031342 1.3766658478931857 1.5168081537353084 1.6753764336241534 1.7223963409665137 1.8131628619272286 1.8590738361269727 1.9282831028099836 1.9999999999999962 1.9999999999999987 1.9999999999999996 2.0897900234575695 2.1105177671081665 2.3111078174659734 2.4575408385304085 2.5694962669973043 2.6278468614921104 2.999999999999996 2.9999999999999973 3.0000000000000004 3.0000000000000004 3.000000000000004 3.000000000000005 3.000000000000012 3.031001384430652 3.383273198147153 3.6936569424975136 3.7122329305483213 3.9547173626476915 3.9999999999999916 3.9999999999999982 3.9999999999999996 4.0 4.000000000000001 4.000000000000003 4.0000000000000036 4.000000000000006 4.000000000000009 4.107973202179092 4.170086486626018 4.39564796876615 4.5256049581422655 4.645348868216457 4.748679705274407 4.933792898226122 4.999999999999999 5.000000000000001 5.000000000000024 5.000000000000024 5.084183621809836 5.210869876477998 5.422280630420528 5.819431057614543 5.941248091847512 6.000000000000001 6.000000000000007 6.000000000000008 6.000000000000017 6.000000000000019 6.488008939587361 6.76441027827622 6.807575910809918 6.967168478431545 7.065313436023443 7.170738811958832 7.276119710908248 7.431407652409061 7.818061761480337 8.000000000000009 8.117738568342036 8.34420373981792 8.81087898732575 8.936613901391544 9.305760203985708 9.830650773906477 9.871524156436516 10.547897885745087 11.715329655615482 13.35983361117658 
-1.7746414221757414e-15 -1.3208405153632877e-15 -6.88368927348447e-16 -3.753125251142396e-16 -3.530712660082467e-16 -2.7580470694073347e-16 0.0 0.0 0.0 0.0 3.6389017085761635e-16 5.089923217313483e-16 0.08138413847586579 0.0833779858456254 0.1356517164025109 0.21350086442373223 0.24450558369040376 0.341704053584148 0.4480714425489513 0.46019604504116124 0.4980854023701429 0.7027702526118618 0.7881254981738602 0.8282863308057798 0.9428999538979593 0.9999999999999964 0.9999999999999969 0.9999999999999978 1.000000000000001 1.1112894738774568 1.1255905089633782 1.3782976618240395 1.3850976738577265 1.4917071405870181 1.6267880733818798 1.7871578502175371 1.7915915330840844 1.9999999999999967 1.9999999999999998 2.0000000000000013 2.0000000000000075 2.0570514042945023 2.0882717137838553 2.2258313993311694 2.3039984164741107 2.515173990871117 2.612276943708659 2.9999999999999947 2.9999999999999982 2.999999999999999 3.0 3.0000000000000004 3.0000000000000027 3.000000000000006 3.1228327966111866 3.1673357128192055 3.4860197495783796 3.502613570875513 3.592158469458885 3.890875095758306 4.0 4.000000000000001 4.0000000000000036 4.000000000000004 4.000000000000014 4.000000000000027 4.5058681106208684 4.506194551521044 4.827731547877234 4.971671967340229 4.999999999999985 4.999999999999991 4.999999999999993 4.999999999999993 4.999999999999994 4.9999999999999964 4.999999999999999 5.0 5.000000000000001 5.000000000000001 5.000000000000002 5.000000000000003 5.000000000000003 5.000000000000004 5.000000000000011 5.860732239326847 5.886635471495272 5.999999999999986 5.999999999999991 5.999999999999997 6.000000000000016 6.0000000000000195 6.000000000000023 6.1059080718065175 6.202498539540994 6.246221444442451 6.357950092275309 6.711251428935923 6.9940757326430605 6.9999999999999964 7.000000000000009 7.12459749203731 7.279573440199036 7.299771012829422 7.990287532570382 8.069137438622764 8.089655555419458 9.083841895822744 9.255574563958978 9.426262934579535 10.974811695398229 11.953905537800031 12.245323255706522 
-9.328324161974752e-16 -8.022024735105444e-16 -1.0844296255253186e-16 0.0 0.0 0.0 0.0 0.0 0.0 3.1786163546038603e-17 1.756451692477989e-16 4.208706329364403e-16 4.710928411210147e-16 6.259215036579986e-16 8.655508284396875e-16 1.2129221542429911e-15 0.055027401269564145 0.13736129757957388 0.1477713390228644 0.1566219114949969 0.2283792398507507 0.24654753844679983 0.3521652440255557 0.41008246402893156 0.431266432286808 0.49059688320495154 0.518805695907985 0.53675642588615 0.5502940280590995 0.6714864270339612 0.9884201352958322 0.9999999999999966 0.9999999999999992 0.9999999999999998 1.0000000000000004 1.0000000000000009 1.000000000000001 1.1486080198969455 1.1731304441969514 1.3582517459847716 1.430555370182393 1.49177152835165 1.6875208772783767 1.7991179491590368 1.8259399916098817 1.8917338312904548 1.9075599790046178 1.9999999999999984 2.0 2.000000000000001 2.000000000000003 2.3111078174659885 2.4463813028426005 2.4934459941211182 2.539425189505843 2.899473512628106 2.9999999999999916 2.9999999999999956 2.9999999999999987 2.999999999999999 3.000000000000001 3.0000000000000018 3.00000000000001 3.2216748168672713 3.72373210461638 3.763532191271988 3.853890122501474 3.9999999999999973 3.999999999999999 4.000000000000003 4.000000000000004 4.000000000000009 4.000000000000011 4.000000000000014 4.170086486626029 4.381955531761201 4.445764736038676 4.449791294948988 4.514764618186484 4.689948608674971 4.924966254554724 4.981365386845811 4.999999999999994 4.999999999999995 4.999999999999997 4.999999999999998 5.000000000000002 5.000000000000002 5.000000000000003 5.0000000000000036 5.000000000000005 5.000000000000007 5.000000000000019 5.142936916607063 5.403324792406554 5.449514695734912 5.9004263919297415 5.916173543810979 5.999999999999996 6.40664661682465 6.416652641756458 6.698304417819989 6.783616851560355 7.205375349030559 7.23625771892055 7.4618769263004445 7.567304151690051 8.000000000000009 8.597233675865555 8.669446636464896 9.524332077279299 9.86311762580791 12.310380800383577 
(-7.983476944712963e-16+0j) (-5.593934769384441e-16+0j) (-6.50039118027831e-17+0j) 0j 0j 0j 0j 0j 0j 0j 0j (3.973395159015593e-16+0j) (6.651307061417822e-16-9.223181739410399e-17j) (6.651307061417822e-16+9.223181739410399e-17j) (1.640851780812176e-15+0j) (2.6404855625169645e-15+0j) (0.057780912661043037+0j) (0.060687211182086594+0j) (0.12349355879371124+0j) (0.14405389678109665+0j) (0.20731586820546516+0j) (0.24042817719059678+0j) (0.39615968800926427+0j) (0.4037750273004193+0j) (0.44068525850657125+0j) (0.4443123359110332+0j) (0.518805695907985+0j) (0.5801590238529095+0j) (0.6066835146020039+0j) (0.6739463124288212+0j) (0.7825966708661266+0j) (0.9143794749970791+0j) (0.9999999999999987+0j) (0.9999999999999996+0j) (0.9999999999999996+0j) (1.0000000000000004+0j) (1.0000000000000009+0j) (1.0000000000000024+0j) (1.0000000000000036+0j) (1.1814477954962483+0j) (1.22277381766706+0j) (1.3881948268690736+0j) (1.4769041160653529+0j) (1.5381197316348838+0j) (1.5717075619111502+0j) (1.7858261491171536+0j) (1.8510989922215526+0j) (1.903458799546094+0j) (2.0000000000000013+0j) (2.311107817465988+0j) (2.4091350227373116+0j) (2.410201220897885+0j) (2.571797007854268+0j) (2.757170863758461+0j) (2.7800816392559478+0j) (2.999999999999993+0j) (2.999999999999999+0j) (3+0j) (3+0j) (3.0000000000000004+0j) (3.0000000000000067+0j) (3.0000000000000067+0j) (3.0000000000000098+0j) (3.3305899331001627+0j) (3.449120555368025+0j) (3.655024561419385+0j) (3.850618528246527+0j) (3.9999999999999925+0j) (3.999999999999998+0j) (4+0j) (4.000000000000001+0j) (4.0000000000000036+0j) (4.000000000000011+0j) (4.000000000000011+0j) (4.000000000000017+0j) (4.0277868317596734+0j) (4.0582054910737355+0j) (4.170086486626053+0j) (4.858349731533483+0j) (4.94191650715258+0j) (4.999999999999992+0j) (4.999999999999996+0j) (5+0j) (5.000000000000001+0j) (5.000000000000001+0j) (5.000000000000003+0j) (5.000000000000004+0j) (5.000000000000008+0j) (5.000000000000009+0j) (5.0000000000000115+0j) (5.000000000000017+0j) (5.306154869666817+0j) (5.720022870854967+0j) (5.781264693017046+0j) (5.906626835672124+0j) (6+0j) (6.000000000000002+0j) (6.000000000000007+0j) (6.05332538286981+0j) (6.213093803851639+0j) (6.4256007300280515+0j) (6.447552475722839+0j) (6.728432737119752+0j) (6.999999999999994+0j) (7.185460338999105+0j) (7.532669938211153+0j) (7.743222855533625+0j) (8.239226643154174+0j) (8.876547228627109+0j) (9.083453324407232+0j) (10.070621244364437+0j) (10.519824783759118+0j) (13.070912628166841+0j) 
(-1.0759086685570807e-15+0j) (-3.8268406230628317e-16+0j) (-2.37749828791797e-16+0j) (-8.402737931508697e-17+0j) 0j 0j 0j 0j (4.649705351416856e-16-3.9680074259932604e-17j) (4.649705351416856e-16+3.9680074259932604e-17j) (1.6298331007780195e-15+0j) (0.020959421776643554+0j) (0.07083775808663617+0j) (0.17991022289454375+0j) (0.2153984329738843+0j) (0.2474913459168752+0j) (0.2655788794647856+0j) (0.26636082783900605+0j) (0.29173456657022473+0j) (0.3691627434262456+0j) (0.41553706594785234+0j) (0.48891128512612386+0j) (0.5093905042139307+0j) (0.6934119804454809+0j) (0.7639320225002086+0j) (0.8003782665264033+0j) (0.9734850703763223+0j) (0.9999999999999991+0j) (1.0000000000000004+0j) (1.0000000000000009+0j) (1.0000000000000018+0j) (1.0000000000000022+0j) (1.000000000000004+0j) (1.0972329520449549+0j) (1.115090925264947+0j) (1.1390924356932854+0j) (1.3202730103962759+0j) (1.3593858809782695+0j) (1.68259732394186+0j) (1.7273510053526289+0j) (1.9196621285892925+0j) (1.9327292000167384+0j) (1.9999999999999944+0j) (2+0j) (2.000000000000001+0j) (2.0000000000000107+0j) (2.133307463926018+0j) (2.318197195918422+0j) (2.400898620783085+0j) (2.597360294780973+0j) (2.7406267445427663+0j) (2.8922932992272865+0j) (3.000000000000001+0j) (3.000000000000001+0j) (3.0000000000000013+0j) (3.0000000000000018+0j) (3.000000000000002+0j) (3.000000000000002+0j) (3.000000000000003+0j) (3.000000000000015+0j) (3.3867304295281975+0j) (3.398558757931102+0j) (3.7026640270761955+0j) (3.999999999999992+0j) (3.9999999999999987+0j) (3.9999999999999996+0j) (4.000000000000003+0j) (4.000000000000011+0j) (4.000000000000016+0j) (4.34887522901268+0j) (4.608094653790778+0j) (4.692828448664036+0j) (4.79663930673394+0j) (4.840756921577102+0j) (4.8625941626163245+0j) (4.904470761937956+0j) (4.999999999999997+0j) (5.00000000000001+0j) (5.000000000000041+0j) (5.128998887858649+0j) (5.2360679774997925+0j) (5.328465788919438+0j) (5.611277647102336+0j) (5.613142087299298+0j) (5.632269422763374+0j) (5.674553307557621+0j) (6+0j) (6.000000000000002+0j) (6.000000000000003+0j) (6.000000000000007+0j) (6.000000000000014+0j) (6.000000000000025+0j) (6.511845600461417+0j) (6.816695848483383+0j) (6.818080906863606+0j) (6.932771173861065+0j) (7.31568247129477+0j) (7.583028988990231+0j) (7.99999999999999+0j) (8.000000000000009+0j) (8.000000000000044+0j) (8.024931432460322+0j) (8.28332034727478+0j) (8.413349085456288+0j) (8.853612696039233+0j) (9.63011248174094+0j) (9.999999999999964+0j) (11.000000000000018+0j) (11.000000000000037+0j) (11.239995416796457+0j) (12.234554308142993+0j) (12.329430178514807+0j) (13.29702237020901+0j) 
(-2.40457065814839e-15+0j) (-6.406801917896638e-16+0j) 0j 0j (6.794535336001465e-17+0j) (2.6737649326945104e-16+0j) (3.674479838943341e-16+0j) (1.054689340076054e-15+0j) (1.319094592070981e-15+0j) (2.1747430432690583e-15+0j) (0.018854138664887294+0j) (0.04238267092579229+0j) (0.10359675754023266+0j) (0.1299016633653477+0j) (0.15443008158341487+0j) (0.26710316580801935+0j) (0.35915024723275024+0j) (0.3877260621780912+0j) (0.39359703880031416+0j) (0.45568404816740854+0j) (0.5830890833564788+0j) (0.7214597335654487+0j) (0.77262143573531+0j) (0.9951101576481096+0j) (0.9999999999999989+0j) (0.9999999999999991+0j) (1+0j) (1.0000000000000013+0j) (1.0000000000000016+0j) (1.0000000000000029+0j) (1.0000000000000042+0j) (1.0525335361215935+0j) (1.0827243319702275+0j) (1.2010949316917157+0j) (1.253510625075892+0j) (1.4152051039503644+0j) (1.5486429535099817+0j) (1.5857864376269086+0j) (1.6923249037180612+0j) (1.7553353985127826+0j) (1.7682877966105834+0j) (2.1717453764646635+0j) (2.275678031448571+0j) (2.3871222434905603+0j) (2.496839303257485+0j) (2.653084322588105+0j) (2.9999999999999987+0j) (2.9999999999999987+0j) (2.999999999999999+0j) (3+0j) (3+0j) (3+0j) (3.0000000000000004+0j) (3.000000000000001+0j) (3.000000000000001+0j) (3.000000000000001+0j) (3.0000000000000027+0j) (3.000000000000004+0j) (3.000000000000005+0j) (3.0000000000000058+0j) (3.0000000000000098+0j) (3.000000000000011+0j) (3.0000000000000147+0j) (3.267303410182181+0j) (3.326693578331835+0j) (3.4851382181137547+0j) (3.5768464860488747+0j) (3.845705283892305+0j) (3.9999999999999947+0j) (4+0j) (4.000000000000003+0j) (4.000000000000003+0j) (4.000000000000009+0j) (4.0651499526601285+0j) (4.4142135623730985+0j) (4.5243389950885335+0j) (4.820954160043973+0j) (5.000000000000001+0j) (5.000000000000001+0j) (5.0000000000000036+0j) (5.0000000000000036+0j) (5.000000000000006+0j) (5.000000000000007+0j) (5.000000000000015+0j) (5.000000000000015+0j) (5.000000000000024+0j) (5.045092965625363+0j) (5.169870870328434+0j) (5.636607981586432+0j) (5.868927268877212+0j) (5.999999999999995+0j) (6.000000000000002-9.155133597044475e-16j) (6.000000000000002+9.155133597044475e-16j) (6.000000000000011+0j) (6.000000000000014+0j) (6.0000000000000195+0j) (6.000000000000025+0j) (6.093297722129755+0j) (6.27054927430256+0j) (6.415809634095331+0j) (6.546159925471175+0j) (7.0622589157881395+0j) (7.098923108030591+0j) (7.167064382902215+0j) (7.561278015530291+0j) (7.634675704411466+0j) (7.9546245371722595+0j) (8.701255814704405+0j) (8.775288562436357+0j) (9.487652363600644+0j) (10.885134170504411+0j) (12.15266425211234+0j) (12.421899303047063+0j) 
-1.0265394974623153e-15 -7.054442175216361e-16 -2.808638941689123e-16 0.0 0.0 0.0 0.0 0.0 0.0 2.4182619577685437e-17 6.005671960041358e-16 1.0427600478694385e-15 1.643276359134747e-15 2.027979909840571e-15 3.0212747657024327e-15 0.04362522461020459 0.16792372416558493 0.17872445493103714 0.22860608487281983 0.32819962320636775 0.36467015575700523 0.39714455270279253 0.48991411013508823 0.5082565502218351 0.5690473221096937 0.585786437626906 0.5857864376269067 0.5948751620466711 0.6315489384612365 0.7064811150867929 0.9999999999999978 0.9999999999999987 0.9999999999999991 1.0000000000000004 1.000000000000001 1.0000000000000013 1.0000000000000013 1.0000000000000022 1.000000000000004 1.0600153340275462 1.2576884969688191 1.7783157427282195 1.82979217520032 1.9927158914492755 1.9999999999999938 1.9999999999999978 2.0 2.000000000000001 2.000000000000001 2.000000000000006 2.000000000000008 2.3051149902929464 2.5562009204746636 2.599066391280048 2.8004378579593223 2.9999999999999982 2.999999999999999 3.000000000000001 3.000000000000004 3.000000000000007 3.0000000000000213 3.228868250119473 3.3620089869533807 3.4142135623730945 3.4142135623730994 3.683867659563641 3.999999999999994 3.999999999999996 3.9999999999999964 3.9999999999999964 3.999999999999999 4.000000000000003 4.000000000000004 4.0000000000000115 4.000000000000019 4.08923782967564 4.349360471305199 4.999999999999994 4.9999999999999964 4.999999999999998 5.000000000000002 5.000000000000002 5.000000000000003 5.000000000000004 5.000000000000004 5.000000000000005 5.000000000000006 5.000000000000007 5.00000000000001 5.000000000000014 5.0000000000000195 5.265162057257078 5.460237359583948 5.727595512569308 5.999999999999984 6.0000000000000195 6.184108643415871 6.53506582206539 6.808542325762438 7.073321967962037 7.7767366430307865 8.05510083713835 8.291814054767947 8.40512483795336 8.999999999999975 8.999999999999986 8.999999999999995 9.000000000000018 10.19971852261641 12.973500985373828 15.063383050039201 18.04829904246121 23.030580321697492 
